time,symbol,side,,q,p,t,fee,
2020-07-31T09:33:35.985,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:33:36.09,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:36.323,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:36.424,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:36.467,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:36.603,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:37.249,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:37.391,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:39.52,LTCBNB,BUY,MARKET,0.05,2.776,0.1388,0.00010395,FILLED
2020-07-31T09:33:41.039,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:41.153,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:42.445,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:42.488,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:42.611,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:43.141,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:43.391,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:43.392,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:44.321,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:46.162,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:46.249,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:46.252,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:46.384,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:46.441,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:51.598,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:51.677,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:51.896,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:52.43,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:33:53.305,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:53.662,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:53.672,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:33:58.659,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:59.496,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:59.496,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:33:59.553,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:33:59.611,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:33:59.91,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:00.163,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:00.469,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:00.548,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:00.647,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:00.679,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:00.843,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:01.236,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:01.492,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:01.583,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:01.715,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:02.828,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:04.343,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:04.407,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:34:05.886,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:05.955,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:06.22,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:34:07.862,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:07.861,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:07.949,BNBBTC,BUY,MARKET,0.12,0.0018448,0.000221376,9E-05,FILLED
2020-07-31T09:34:08.313,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:08.501,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:08.654,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:09.494,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:09.65,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:09.727,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:09.975,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:10.156,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:10.333,BNBBTC,BUY,MARKET,0.12,0.0018447,0.000221364,9E-05,FILLED
2020-07-31T09:34:10.394,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:10.804,LTCBTC,SELL,MARKET,0.05,0.00511,0.0002555,0.00010574,FILLED
2020-07-31T09:34:10.805,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:11.242,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:12.131,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:12.136,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:12.135,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:12.194,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:12.319,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:12.387,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:12.701,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:13.183,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:13.235,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:14.008,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:14.232,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:15.587,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:15.631,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:15.692,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:15.744,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:19.463,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:19.705,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:19.826,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:20.637,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:23.232,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:23.327,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:23.672,BNBBTC,BUY,MARKET,0.12,0.0018447,0.000221364,9E-05,FILLED
2020-07-31T09:34:23.847,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:24.038,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:24.246,BNBBTC,BUY,MARKET,0.12,0.0018447,0.000221364,9E-05,FILLED
2020-07-31T09:34:24.419,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:24.617,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:24.683,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:34:24.687,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:24.697,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:24.814,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:34:25.155,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:27.502,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:27.557,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:34:29.223,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:29.228,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:30.936,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:34:31.716,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:31.812,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:31.962,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:34:32.724,BNBBTC,BUY,MARKET,0.12,0.0018449,0.000221388,9E-05,FILLED
2020-07-31T09:34:34.026,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:34.412,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:34.412,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:35.486,LTCBNB,BUY,MARKET,0.05,2.773,0.13865,0.00010395,FILLED
2020-07-31T09:34:37.235,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:37.461,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:37.965,LTCBNB,BUY,MARKET,0.05,2.775,0.13875,0.00010395,FILLED
2020-07-31T09:34:38.347,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:38.35,BNBBTC,BUY,MARKET,0.12,0.0018445,0.00022134,9E-05,FILLED
2020-07-31T09:34:38.671,LTCBNB,BUY,MARKET,0.05,2.775,0.13875,0.00010395,FILLED
2020-07-31T09:34:39.093,BNBBTC,BUY,MARKET,0.12,0.0018446,0.000221352,9E-05,FILLED
2020-07-31T09:34:39.093,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:39.565,LTCBNB,BUY,MARKET,0.05,2.775,0.13875,0.00010395,FILLED
2020-07-31T09:34:43.014,LTCBTC,SELL,MARKET,0.05,0.005109,0.00025545,0.00010574,FILLED
2020-07-31T09:34:43.061,BNBBTC,BUY,MARKET,0.12,0.0018447,0.000221364,9E-05,FILLED
2020-07-31T09:34:43.786,LTCBNB,BUY,MARKET,0.05,2.774,0.1387,0.00010395,FILLED
2020-07-31T09:34:44.861,LTCBTC,SELL,MARKET,0.05,0.005108,0.0002554,0.00010574,FILLED
2020-07-31T09:34:45.059,BNBBTC,BUY,MARKET,0.12,0.0018447,0.000221364,9E-05,FILLED
2020-07-31T09:34:46.148,BNBBTC,BUY,MARKET,0.12,0.0018447,0.000221364,9E-05,FILLED
2020-07-31T09:34:47.144,LTCBNB,BUY,MARKET,0.05,2.772,0.1386,0.00010395,FILLED
2020-07-31T09:34:47.315,LTCBTC,SELL,MARKET,0.05,0.005108,0.0002554,0.00010574,FILLED
2020-07-31T09:34:47.39,BNBBTC,BUY,MARKET,0.12,0.001845,0.0002214,9E-05,FILLED
2020-07-31T09:34:48.465,LTCBNB,BUY,MARKET,0.05,2.772,0.1386,0.00010395,FILLED
2020-07-31T09:34:48.769,LTCBTC,SELL,MARKET,0.05,0.005108,0.0002554,0.00010574,FILLED
2020-07-31T09:34:48.829,BNBBTC,BUY,MARKET,0.12,0.001845,0.0002214,9E-05,FILLED
2020-07-31T09:34:49.243,LTCBNB,BUY,MARKET,0.05,2.772,0.1386,0.00010395,FILLED
2020-07-31T09:34:51.312,LTCBTC,SELL,MARKET,0.05,0.005108,0.0002554,0.00010574,FILLED
2020-07-31T09:34:51.314,BNBBTC,BUY,MARKET,0.12,0.001845,0.0002214,9E-05,FILLED
2020-07-31T09:34:52.8,LTCBNB,BUY,MARKET,0.05,2.772,0.1386,0.00010395,FILLED
2020-07-31T09:34:52.915,LTCBTC,SELL,MARKET,0.05,0.005108,0.0002554,0.00010574,FILLED
2020-07-31T09:34:53.18,BNBBTC,BUY,MARKET,0.12,0.001845,0.0002214,9E-05,FILLED
2020-07-31T09:34:53.313,LTCBNB,BUY,MARKET,0.05,2.772,0.1386,0.00010395,FILLED
2020-07-31T09:34:54.008,LTCBTC,SELL,MARKET,0.05,0.005108,0.0002554,0.00010574,FILLED
2020-07-31T09:34:54.117,BNBBTC,BUY,MARKET,0.12,0.001845,0.0002214,9E-05,FILLED
2020-07-31T09:34:54.527,LTCBNB,BUY,MARKET,0.05,2.772,0.1386,0.00010395,FILLED
2020-07-31T09:34:54.528,LTCBTC,SELL,MARKET,0.05,0.005108,0.0002554,0.00010574,FILLED
2020-07-31T09:34:54.532,BNBBTC,BUY,MARKET,0.12,0.001845,0.0002214,9E-05,FILLED
2020-07-31T10:00:14.81,BNBBTC,SELL,MARKET,0.12,0.0018655,0.00022386,8.836E-05,FILLED
2020-07-31T10:00:14.847,LTCBTC,BUY,MARKET,0.05,0.005093,0.00025465,0.00010228,FILLED
2020-07-31T10:00:14.905,LTCBNB,SELL,MARKET,0.05,2.727,0.13635,0.00010226,FILLED
2020-07-31T10:00:15.116,BNBBTC,SELL,MARKET,0.12,0.0018653,0.000223836,8.836E-05,FILLED
2020-07-31T10:00:15.148,BNBBTC,BUY,MARKET,0.12,0.0018662,0.000223944,9E-05,FILLED
2020-07-31T10:00:15.159,LTCBNB,BUY,MARKET,0.05,2.734,0.1367,0.00010228,FILLED
2020-07-31T10:00:15.429,LTCBTC,SELL,MARKET,0.05,0.005092,0.0002546,0.00010041,FILLED
2020-07-31T10:00:15.469,BNBBTC,BUY,MARKET,0.12,0.0018662,0.000223944,9E-05,FILLED
2020-07-31T10:28:10.559,BNBBTC,SELL,MARKET,0.12,0.0018646,0.000223752,8.847E-05,FILLED
2020-07-31T10:28:10.559,BNBBTC,BUY,MARKET,0.12,0.0018648,0.000223776,9E-05,FILLED
2020-07-31T10:28:11.154,BNBBTC,SELL,MARKET,0.12,0.0018646,0.000223752,8.847E-05,FILLED
2020-07-31T10:28:11.155,BNBBTC,BUY,MARKET,0.12,0.0018648,0.000223776,9E-05,FILLED
2020-07-31T10:28:26.728,BNBBTC,SELL,MARKET,0.12,0.0018641,0.000223692,8.847E-05,FILLED
2020-07-31T10:28:26.734,BNBBTC,BUY,MARKET,0.12,0.0018642,0.000223704,9E-05,FILLED
2020-07-31T10:31:30.949,BNBBTC,SELL,MARKET,0.06,0.0018593,0.000111558,4.431E-05,FILLED
2020-07-31T10:31:30.95,BNBBTC,BUY,MARKET,0.12,0.0018594,0.000223128,9E-05,FILLED
2020-07-31T10:31:33.038,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:33.039,BNBBTC,BUY,MARKET,0.12,0.0018595,0.00022314,9E-05,FILLED
2020-07-31T10:31:34.322,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:35.602,BNBBTC,BUY,MARKET,0.12,0.0018595,0.00022314,9E-05,FILLED
2020-07-31T10:31:36.09,LTCBNB,SELL,MARKET,0.05,2.75,0.1375,0.00010312,FILLED
2020-07-31T10:31:36.09,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:36.089,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:36.094,LTCBNB,BUY,MARKET,0.022,2.751,0.060522,4.535E-05,FILLED
2020-07-31T10:31:36.258,LTCBNB,SELL,MARKET,0.05,2.75,0.1375,0.00010312,FILLED
2020-07-31T10:31:36.647,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:36.647,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:36.648,LTCBNB,SELL,MARKET,0.05,2.75,0.1375,0.00010312,FILLED
2020-07-31T10:31:36.652,LTCBNB,BUY,MARKET,0.05,2.753,0.13765,0.00010308,FILLED
2020-07-31T10:31:36.652,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:36.652,BNBBTC,BUY,MARKET,0.12,0.0018591,0.000223092,9E-05,FILLED
2020-07-31T10:31:36.967,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:37.121,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:37.125,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:38.015,BNBBTC,BUY,MARKET,0.12,0.0018589,0.000223068,9E-05,FILLED
2020-07-31T10:31:38.016,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:38.02,LTCBTC,BUY,MARKET,0.05,0.005118,0.0002559,0.00010308,FILLED
2020-07-31T10:31:38.235,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:39.577,BNBBTC,BUY,MARKET,0.12,0.001859,0.00022308,9E-05,FILLED
2020-07-31T10:31:39.59,LTCBNB,BUY,MARKET,0.05,2.753,0.13765,0.00010308,FILLED
2020-07-31T10:31:40.106,LTCBTC,SELL,MARKET,0.05,0.005117,0.00025585,0.00010475,FILLED
2020-07-31T10:31:40.108,BNBBTC,BUY,MARKET,0.12,0.0018589,0.000223068,9E-05,FILLED
2020-07-31T10:31:40.946,BNBBTC,SELL,MARKET,0.12,0.0018586,0.000223032,8.863E-05,FILLED
2020-07-31T10:31:41.58,BNBBTC,BUY,MARKET,0.12,0.001859,0.00022308,9E-05,FILLED
